brand,model,year,fuel_type,transmission,owner_type,km_driven,seller_type,mileage,engine,seats,price,car_age,km_per_year,engine_per_seat
Maruti,Alto 800,2021,Petrol,Manual,Second Owner,1953.0,Dealer,22.7,796,5,401000.0,5,390.6,159.2
Hyundai,Elite I20,2019,Petrol,Manual,Second Owner,18490.0,Dealer,18.3,1197,5,767000.0,7,2641.43,239.4
Hyundai,Grand I10,2018,Diesel,Manual,Second Owner,60093.0,Dealer,19.0,1498,5,550000.0,8,7511.62,299.6
Maruti,Swift,2019,Petrol,Manual,Second Owner,46282.0,Dealer,21.2,1197,5,543000.0,7,6611.71,239.4
Volkswagen,Vento,2015,Petrol,Manual,Third Owner,93682.0,Dealer,17.2,1197,5,700000.0,11,8516.55,239.4
Maruti,Swift,2015,Diesel,Manual,Third Owner,84316.0,Dealer,21.2,1498,5,490000.0,11,7665.09,299.6
Kia,Seltos,2020,Diesel,Automatic,Second Owner,20175.0,Dealer,16.5,1497,5,1700000.0,6,3362.5,299.4
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,19266.0,Dealer,18.3,1197,5,739000.0,9,2140.67,239.4
Maruti,Alto 800,2016,Petrol,Manual,Third Owner,26802.0,Dealer,22.7,796,5,322000.0,10,2680.2,159.2
Hyundai,Elite I20,2018,Petrol,Manual,Second Owner,20454.0,Dealer,18.3,1197,5,717000.0,8,2556.75,239.4
Honda,City,2012,Petrol,Manual,Fourth & Above Owner,80000.0,Dealer,17.4,1497,5,365000.0,14,5714.29,299.4
Renault,Kwid,2019,Petrol,Manual,Second Owner,2421.0,Dealer,22.0,999,5,451000.0,7,345.86,199.8
Hyundai,Creta,2016,Petrol,Manual,Third Owner,53946.0,Dealer,16.8,1497,5,911000.0,10,5394.6,299.4
Hyundai,Xcent,2015,Petrol,Manual,Third Owner,74000.0,Dealer,19.1,1197,5,435000.0,11,6727.27,239.4
Hyundai,Verna,2018,Petrol,Manual,Second Owner,22911.0,Dealer,17.7,1497,5,775000.0,8,2863.88,299.4
Hyundai,Creta,2018,Diesel,Automatic,Second Owner,59994.0,Dealer,16.8,1497,5,1450000.0,8,7499.25,299.4
Maruti,Baleno,2016,Petrol,Manual,Third Owner,48702.0,Dealer,21.4,1197,5,498000.0,10,4870.2,239.4
Honda,City,2019,Petrol,Manual,Second Owner,12382.0,Dealer,17.4,1497,5,1060000.0,7,1768.86,299.4
Hyundai,Grand I10,2016,Petrol,Manual,Third Owner,12930.0,Dealer,18.9,1197,5,629000.0,10,1293.0,239.4
Maruti,Ciaz,2019,Petrol,Manual,Second Owner,20440.0,Dealer,20.7,1373,5,995000.0,7,2920.0,274.6
Maruti,Swift,2017,Petrol,Manual,Third Owner,43000.0,Dealer,21.2,1197,5,570000.0,9,4777.78,239.4
Maruti,Celerio,2018,Cng,Manual,Second Owner,81091.0,Dealer,20.8,1197,5,468000.0,8,10136.38,239.4
Hyundai,Grand I10,2014,Diesel,Manual,Third Owner,67621.0,Dealer,19.0,1498,5,450000.0,12,5635.08,299.6
Hyundai,Verna,2016,Petrol,Manual,Third Owner,38494.0,Dealer,17.7,1497,5,650000.0,10,3849.4,299.4
Maruti,Celerio,2020,Cng,Manual,Second Owner,42348.0,Dealer,20.8,1197,5,547000.0,6,7058.0,239.4
Maruti,Celerio,2019,Cng,Manual,Second Owner,93275.0,Dealer,20.8,1197,5,527000.0,7,13325.0,239.4
Maruti,Alto K10,2018,Petrol,Manual,Second Owner,44199.0,Dealer,24.1,998,5,367000.0,8,5524.88,199.6
Audi,A3,2018,Petrol,Automatic,Second Owner,77590.0,Dealer,14.5,1984,5,2180000.0,8,9698.75,396.8
Audi,A3,2019,Diesel,Automatic,Second Owner,15678.0,Dealer,14.5,1984,5,4299000.0,7,2239.71,396.8
Maruti,Celerio,2016,Cng,Manual,Third Owner,52000.0,Dealer,20.8,1197,5,440000.0,10,5200.0,239.4
Maruti,Ertiga,2021,Cng,Manual,Second Owner,28678.0,Dealer,19.0,1462,7,1140000.0,5,5735.6,208.86
Maruti,Ritz,2013,Petrol,Manual,Fourth & Above Owner,40877.0,Dealer,18.5,1197,5,357000.0,13,3144.38,239.4
Honda,Jazz,2016,Petrol,Manual,Third Owner,44464.0,Dealer,18.7,1199,5,557000.0,10,4446.4,239.8
Mahindra,Bolero,2017,Diesel,Manual,Third Owner,57994.0,Dealer,15.1,2179,7,725000.0,9,6443.78,311.29
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,54982.0,Dealer,18.3,1197,5,657000.0,9,6109.11,239.4
Datsun,Go,2018,Petrol,Manual,Second Owner,40000.0,Dealer,20.6,999,5,250000.0,8,5000.0,199.8
Maruti,A,2010,Petrol,Manual,Fourth & Above Owner,54000.0,Dealer,20.8,1197,5,199000.0,16,3375.0,239.4
Audi,Q5,2012,Diesel,Automatic,Fourth & Above Owner,56173.0,Dealer,14.5,1984,5,1500000.0,14,4012.36,396.8
Renault,Duster,2019,Petrol,Automatic,Second Owner,36700.0,Dealer,20.0,999,5,899000.0,7,5242.86,199.8
Volkswagen,Taigun,2022,Petrol,Automatic,First Owner,2377.0,Dealer,17.2,1197,5,1895000.0,4,594.25,239.4
Volvo,S60,2016,Diesel,Automatic,Third Owner,83893.0,Dealer,12.4,1969,5,1800000.0,10,8389.3,393.8
Hyundai,Verna,2011,Petrol,Manual,Fourth & Above Owner,96000.0,Dealer,17.7,1497,5,425000.0,15,6400.0,299.4
Renault,Kwid,2016,Petrol,Manual,Third Owner,64346.0,Dealer,22.0,999,5,339000.0,10,6434.6,199.8
Hyundai,Santro,2020,Petrol,Manual,Second Owner,15447.0,Dealer,18.3,1197,5,441000.0,6,2574.5,239.4
MG,Hector,2019,Petrol,Automatic,Second Owner,29979.0,Dealer,18.0,1200,5,1599000.0,7,4282.71,240.0
Skoda,Octavia,2018,Petrol,Manual,Second Owner,45661.0,Dealer,15.6,1498,5,1699000.0,8,5707.62,299.6
MG,Zs,2020,Electric,Automatic,Second Owner,57946.0,Dealer,0.0,0,5,1919000.0,6,9657.67,0.0
Renault,Kwid,2017,Petrol,Manual,Third Owner,43361.0,Dealer,22.0,999,5,369000.0,9,4817.89,199.8
Honda,City,2017,Petrol,Automatic,Third Owner,18711.0,Dealer,17.4,1497,5,862000.0,9,2079.0,299.4
Tata,Nexon,2020,Petrol,Manual,Second Owner,29700.0,Dealer,17.0,1199,5,850000.0,6,4950.0,239.8
Isuzu,D,2018,Diesel,Manual,Second Owner,64377.0,Dealer,13.8,1898,5,1895000.0,8,8047.12,379.6
Maruti,Ciaz,2017,Diesel,Manual,Third Owner,57498.0,Dealer,20.7,1498,5,597000.0,9,6388.67,299.6
Toyota,Etios,2015,Diesel,Manual,Third Owner,169100.0,Dealer,14.5,1496,5,550000.0,11,15372.73,299.2
Maruti,Swift,2016,Petrol,Manual,Third Owner,24389.0,Dealer,21.2,1197,5,479000.0,10,2438.9,239.4
Tata,Harrier,2019,Diesel,Manual,Second Owner,21077.0,Dealer,19.0,1498,5,1620000.0,7,3011.0,299.6
Tata,Nexon,2022,Electric,Automatic,First Owner,21065.0,Dealer,0.0,0,5,1475000.0,4,5266.25,0.0
Hyundai,Venue,2020,Petrol,Manual,Second Owner,24410.0,Dealer,18.3,1197,5,1175000.0,6,4068.33,239.4
Hyundai,Elite I20,2018,Petrol,Manual,Second Owner,14000.0,Dealer,18.3,1197,5,715000.0,8,1750.0,239.4
Maruti,Swift,2016,Diesel,Manual,Third Owner,69939.0,Dealer,21.2,1498,5,645000.0,10,6993.9,299.6
Volkswagen,Polo,2017,Petrol,Manual,Third Owner,25501.0,Dealer,17.2,1197,5,609000.0,9,2833.44,239.4
Hyundai,Creta,2016,Petrol,Manual,Third Owner,78623.0,Dealer,16.8,1497,5,828000.0,10,7862.3,299.4
Kia,Seltos,2019,Petrol,Manual,Second Owner,25483.0,Dealer,16.5,1497,5,1105000.0,7,3640.43,299.4
Maruti,Ciaz,2017,Petrol,Automatic,Third Owner,46993.0,Dealer,20.7,1373,5,735000.0,9,5221.44,274.6
Maruti,Alto 800,2020,Petrol,Manual,Second Owner,4697.0,Dealer,22.7,796,5,366000.0,6,782.83,159.2
Maruti,Wagon R,2016,Petrol,Automatic,Third Owner,53000.0,Dealer,21.5,998,5,430000.0,10,5300.0,199.6
Maruti,Ciaz,2019,Petrol,Manual,Second Owner,61867.0,Dealer,20.7,1373,5,812000.0,7,8838.14,274.6
Maruti,S Cross,2018,Diesel,Manual,Second Owner,28016.0,Dealer,19.0,1498,5,950000.0,8,3502.0,299.6
Ford,Endeavour,2019,Diesel,Automatic,Second Owner,27635.0,Dealer,16.0,1497,5,3595000.0,7,3947.86,299.4
Jeep,Compass,2018,Petrol,Automatic,Second Owner,48179.0,Dealer,14.9,1956,5,1285000.0,8,6022.38,391.2
Renault,Captur,2018,Petrol,Manual,Second Owner,99938.0,Dealer,20.0,999,5,779000.0,8,12492.25,199.8
Hyundai,Grand I10,2019,Petrol,Manual,Second Owner,12842.0,Dealer,18.9,1197,5,566000.0,7,1834.57,239.4
Toyota,Yaris,2021,Petrol,Manual,Second Owner,8465.0,Dealer,14.5,1496,5,1027000.0,5,1693.0,299.2
Renault,Triber,2019,Petrol,Manual,Second Owner,30040.0,Dealer,20.0,999,5,539000.0,7,4291.43,199.8
Maruti,Swift,2020,Petrol,Automatic,Second Owner,45745.0,Dealer,21.2,1197,5,725000.0,6,7624.17,239.4
Audi,A6,2016,Diesel,Automatic,Third Owner,62410.0,Dealer,14.5,1984,5,3175000.0,10,6241.0,396.8
Hyundai,Grand I10,2017,Petrol,Manual,Third Owner,29135.0,Dealer,18.9,1197,5,540000.0,9,3237.22,239.4
Mercedes-Benz,S Class,2017,Petrol,Automatic,Third Owner,24500.0,Dealer,13.8,1991,5,11900000.0,9,2722.22,398.2
Hyundai,Verna,2019,Petrol,Manual,Second Owner,8000.0,Dealer,17.7,1497,5,992000.0,7,1142.86,299.4
Volkswagen,Vento,2018,Petrol,Automatic,Second Owner,40000.0,Dealer,17.2,1197,5,839000.0,8,5000.0,239.4
Maruti,Wagon R,2017,Petrol,Manual,Third Owner,48502.0,Dealer,21.5,998,5,400000.0,9,5389.11,199.6
Datsun,Redi,2021,Petrol,Manual,Second Owner,10655.0,Dealer,20.6,999,5,465000.0,5,2131.0,199.8
Ford,Fiesta,2011,Diesel,Manual,Fourth & Above Owner,55000.0,Dealer,16.0,1497,5,185000.0,15,3666.67,299.4
Hyundai,Grand I10,2021,Petrol,Manual,Second Owner,33863.0,Dealer,18.9,1197,5,729000.0,5,6772.6,239.4
Honda,City,2016,Petrol,Automatic,Third Owner,61123.0,Dealer,17.4,1497,5,785000.0,10,6112.3,299.4
Volvo,Xc60,2016,Diesel,Automatic,Third Owner,82807.0,Dealer,12.4,1969,5,2600000.0,10,8280.7,393.8
Hyundai,Alcazar,2021,Petrol,Automatic,Second Owner,2293.0,Dealer,18.3,1197,5,1875000.0,5,458.6,239.4
Renault,Kwid,2018,Petrol,Manual,Second Owner,28213.0,Dealer,22.0,999,5,449000.0,8,3526.62,199.8
Maruti,Swift,2018,Petrol,Manual,Second Owner,15400.0,Dealer,21.2,1197,5,699000.0,8,1925.0,239.4
BMW,3 Series,2013,Diesel,Manual,Fourth & Above Owner,38000.0,Dealer,16.1,1995,5,1150000.0,13,2923.08,399.0
Hyundai,Grand I10,2015,Petrol,Manual,Third Owner,63148.0,Dealer,18.9,1197,5,491000.0,11,5740.73,239.4
Mahindra,Bolero,2016,Diesel,Manual,Third Owner,91752.0,Dealer,15.1,2179,7,650000.0,10,9175.2,311.29
Maruti,Swift,2015,Petrol,Manual,Third Owner,66784.0,Dealer,21.2,1197,5,495000.0,11,6071.27,239.4
Hyundai,Grand I10,2014,Petrol,Manual,Third Owner,73000.0,Dealer,18.9,1197,5,385000.0,12,6083.33,239.4
Ford,Endeavour,2019,Diesel,Automatic,Second Owner,27000.0,Dealer,16.0,1497,5,3595000.0,7,3857.14,299.4
Maruti,Alto 800,2018,Petrol,Manual,Second Owner,21857.0,Dealer,22.7,796,5,330000.0,8,2732.12,159.2
Maruti,Alto,2009,Petrol,Manual,Fourth & Above Owner,60506.0,Dealer,20.8,1197,5,200000.0,17,3559.18,239.4
Hyundai,Santro,2020,Cng,Manual,Second Owner,39598.0,Dealer,18.3,1197,5,499000.0,6,6599.67,239.4
Maruti,Ciaz,2016,Diesel,Manual,Third Owner,48196.0,Dealer,20.7,1498,5,499000.0,10,4819.6,299.6
Hyundai,Creta,2016,Petrol,Manual,Third Owner,27433.0,Dealer,16.8,1497,5,813000.0,10,2743.3,299.4
Honda,Jazz,2017,Petrol,Manual,Third Owner,60857.0,Dealer,18.7,1199,5,545000.0,9,6761.89,239.8
Mercedes-Benz,Gla,2015,Diesel,Automatic,Third Owner,75000.0,Dealer,13.8,1991,5,1650000.0,11,6818.18,398.2
Hyundai,Verna,2019,Diesel,Automatic,Second Owner,41197.0,Dealer,17.7,1497,5,1200000.0,7,5885.29,299.4
Volkswagen,Ameo,2017,Petrol,Manual,Third Owner,40000.0,Dealer,17.2,1197,5,550000.0,9,4444.44,239.4
Datsun,Go,2016,Petrol,Manual,Third Owner,24921.0,Dealer,20.6,999,5,325000.0,10,2492.1,199.8
Toyota,Yaris,2018,Petrol,Automatic,Second Owner,14839.0,Dealer,14.5,1496,5,804000.0,8,1854.88,299.2
Maruti,Celerio,2017,Petrol,Automatic,Third Owner,80306.0,Dealer,20.8,1197,5,448000.0,9,8922.89,239.4
Honda,City,2016,Petrol,Automatic,Third Owner,49419.0,Dealer,17.4,1497,5,750000.0,10,4941.9,299.4
Honda,Jazz,2017,Petrol,Automatic,Third Owner,29206.0,Dealer,18.7,1199,5,650000.0,9,3245.11,239.8
Hyundai,Creta,2019,Petrol,Automatic,Second Owner,37499.0,Dealer,16.8,1497,5,1445000.0,7,5357.0,299.4
Mercedes-Benz,Cls,2014,Petrol,Automatic,Third Owner,47000.0,Dealer,13.8,1991,5,2900000.0,12,3916.67,398.2
Toyota,Innova,2015,Diesel,Manual,Third Owner,45530.0,Dealer,12.99,2494,7,1435000.0,11,4139.09,356.29
Hyundai,I10,2014,Petrol,Manual,Third Owner,57000.0,Dealer,19.8,1086,5,365000.0,12,4750.0,217.2
Maruti,Celerio,2019,Cng,Manual,Second Owner,89495.0,Dealer,20.8,1197,5,558000.0,7,12785.0,239.4
Maruti,Celerio,2016,Petrol,Automatic,Third Owner,51722.0,Dealer,20.8,1197,5,470000.0,10,5172.2,239.4
BMW,5 Series,2020,Diesel,Manual,Second Owner,45700.0,Dealer,15.6,1995,5,5750000.0,6,7616.67,399.0
Honda,Wr,2018,Diesel,Manual,Second Owner,46945.0,Dealer,17.8,1497,5,775000.0,8,5868.12,299.4
Jeep,Compass,2017,Petrol,Automatic,Third Owner,63000.0,Dealer,14.9,1956,5,1650000.0,9,7000.0,391.2
Mercedes-Benz,C Class,2018,Diesel,Automatic,Second Owner,40378.0,Dealer,13.8,1991,5,3250000.0,8,5047.25,398.2
Maruti,Ertiga,2015,Diesel,Manual,Third Owner,110399.0,Dealer,19.0,1462,7,790000.0,11,10036.27,208.86
Maruti,S Cross,2015,Diesel,Manual,Third Owner,45000.0,Dealer,19.0,1498,5,650000.0,11,4090.91,299.6
Kia,Sonet,2020,Diesel,Manual,Second Owner,40089.0,Dealer,16.5,1497,5,1260000.0,6,6681.5,299.4
Land Rover,Range,2018,Diesel,Automatic,Second Owner,45000.0,Dealer,11.8,2179,5,19500000.0,8,5625.0,435.8
Volkswagen,Polo,2018,Diesel,Manual,Second Owner,46354.0,Dealer,19.0,1498,5,730000.0,8,5794.25,299.6
Hyundai,Santro,2019,Petrol,Manual,Second Owner,4441.0,Dealer,18.3,1197,5,409000.0,7,634.43,239.4
Maruti,Baleno,2017,Petrol,Manual,Third Owner,36146.0,Dealer,21.4,1197,5,615000.0,9,4016.22,239.4
Hyundai,Venue,2020,Petrol,Automatic,Second Owner,16768.0,Dealer,18.3,1197,5,1161000.0,6,2794.67,239.4
Honda,City,2019,Petrol,Manual,Second Owner,21691.0,Dealer,17.4,1497,5,999000.0,7,3098.71,299.4
Kia,Seltos,2020,Diesel,Automatic,Second Owner,67420.0,Dealer,16.5,1497,5,1445000.0,6,11236.67,299.4
Hyundai,I20,2013,Petrol,Manual,Fourth & Above Owner,41999.0,Dealer,18.6,1197,5,499000.0,13,3230.69,239.4
Maruti,Baleno,2018,Petrol,Automatic,Second Owner,62000.0,Dealer,21.4,1197,5,675000.0,8,7750.0,239.4
Tata,Nexon,2021,Petrol,Manual,Second Owner,3200.0,Dealer,17.0,1199,5,975000.0,5,640.0,239.8
Maruti,Wagon R,2014,Cng,Manual,Third Owner,47747.0,Dealer,21.5,998,5,387000.0,12,3978.92,199.6
Hyundai,I20,2021,Petrol,Automatic,Second Owner,14746.0,Dealer,18.6,1197,5,975000.0,5,2949.2,239.4
Audi,A3,2014,Diesel,Automatic,Third Owner,78597.0,Dealer,14.5,1984,5,1650000.0,12,6549.75,396.8
Honda,Amaze,2013,Petrol,Manual,Fourth & Above Owner,82075.0,Dealer,18.6,1199,5,409000.0,13,6313.46,239.8
Honda,City,2015,Petrol,Manual,Third Owner,45000.0,Dealer,17.4,1497,5,650000.0,11,4090.91,299.4
Maruti,Ertiga,2020,Petrol,Manual,Second Owner,19900.0,Dealer,19.0,1462,7,956000.0,6,3316.67,208.86
Honda,Amaze,2016,Petrol,Automatic,Third Owner,36000.0,Dealer,18.6,1199,5,525000.0,10,3600.0,239.8
Nissan,Micra,2013,Petrol + 1,Manual,Fourth & Above Owner,57000.0,Dealer,18.0,1498,5,400000.0,13,4384.62,299.6
Toyota,Innova,2019,Diesel,Manual,Second Owner,21396.0,Dealer,12.99,2494,7,2299000.0,7,3056.57,356.29
Tata,Nexon,2020,Electric,Automatic,Second Owner,48400.0,Dealer,0.0,0,5,1550000.0,6,8066.67,0.0
Hyundai,Venue,2020,Petrol,Manual,Second Owner,7432.0,Dealer,18.3,1197,5,831000.0,6,1238.67,239.4
Maruti,Wagon R,2014,Cng,Manual,Third Owner,68695.0,Dealer,21.5,998,5,375000.0,12,5724.58,199.6
Renault,Kwid,2021,Petrol,Manual,Second Owner,13150.0,Dealer,22.0,999,5,460000.0,5,2630.0,199.8
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,36000.0,Dealer,18.3,1197,5,440000.0,9,4000.0,239.4
Skoda,Rapid,2015,Diesel,Manual,Third Owner,109335.0,Dealer,15.6,1498,5,620000.0,11,9939.55,299.6
Kia,Seltos,2022,Petrol,Manual,First Owner,10400.0,Dealer,16.5,1497,5,1551000.0,4,2600.0,299.4
Tata,Altroz,2021,Petrol,Manual,Second Owner,11178.0,Dealer,17.0,1199,5,849000.0,5,2235.6,239.8
Maruti,Wagon R,2012,Petrol,Manual,Fourth & Above Owner,66000.0,Dealer,21.5,998,5,235000.0,14,4714.29,199.6
Honda,Amaze,2016,Petrol,Manual,Third Owner,33046.0,Dealer,18.6,1199,5,465000.0,10,3304.6,239.8
Hyundai,I20,2013,Petrol,Manual,Fourth & Above Owner,64000.0,Dealer,18.6,1197,5,365000.0,13,4923.08,239.4
Mahindra,Marazzo,2019,Diesel,Manual,Second Owner,20473.0,Dealer,15.1,2179,7,1149000.0,7,2924.71,311.29
Honda,City,2015,Petrol,Automatic,Third Owner,62000.0,Dealer,17.4,1497,5,775000.0,11,5636.36,299.4
Maruti,Alto 800,2021,Cng,Manual,Second Owner,37228.0,Dealer,22.7,796,5,500000.0,5,7445.6,159.2
Audi,Q3,2015,Diesel,Automatic,Third Owner,65000.0,Dealer,14.5,1984,5,1513000.0,11,5909.09,396.8
Ford,Figo,2014,Petrol,Manual,Third Owner,71000.0,Dealer,16.0,1497,5,249000.0,12,5916.67,299.4
Maruti,Swift,2019,Diesel,Automatic,Second Owner,60161.0,Dealer,21.2,1498,5,800000.0,7,8594.43,299.6
Tata,Nexon,2019,Diesel,Manual,Second Owner,37845.0,Dealer,19.0,1498,5,960000.0,7,5406.43,299.6
Mahindra,Kuv100,2017,Diesel,Manual,Third Owner,20338.0,Dealer,15.1,2179,7,425000.0,9,2259.78,311.29
Skoda,Octavia,2016,Petrol,Automatic,Third Owner,38842.0,Dealer,15.6,1498,5,1523000.0,10,3884.2,299.6
Maruti,Celerio,2016,Petrol,Manual,Third Owner,76775.0,Dealer,20.8,1197,5,394000.0,10,7677.5,239.4
Maruti,Dzire,2018,Petrol,Automatic,Second Owner,39439.0,Dealer,22.0,1197,5,729000.0,8,4929.88,239.4
Maruti,Swift,2017,Petrol,Manual,Third Owner,81869.0,Dealer,21.2,1197,5,520000.0,9,9096.56,239.4
Honda,Br,2018,Petrol,Manual,Second Owner,49889.0,Dealer,17.8,1497,5,775000.0,8,6236.12,299.4
Maruti,S-Presso,2021,Petrol,Manual,Second Owner,7942.0,Dealer,20.8,1197,5,475000.0,5,1588.4,239.4
Jaguar,Xf,2013,Diesel,Automatic,Fourth & Above Owner,83358.0,Dealer,13.0,1999,5,2300000.0,13,6412.15,399.8
Hyundai,I20,2016,Petrol,Manual,Third Owner,50307.0,Dealer,18.6,1197,5,493000.0,10,5030.7,239.4
Audi,Q3,2016,Diesel,Automatic,Third Owner,21894.0,Dealer,14.5,1984,5,1799000.0,10,2189.4,396.8
Maruti,Baleno,2018,Petrol,Automatic,Second Owner,59468.0,Dealer,21.4,1197,5,651000.0,8,7433.5,239.4
Hyundai,Eon,2015,Petrol,Manual,Third Owner,16205.0,Dealer,21.1,814,5,360000.0,11,1473.18,162.8
Maruti,Ertiga,2015,Diesel,Manual,Third Owner,120000.0,Dealer,19.0,1462,7,730000.0,11,10909.09,208.86
Hyundai,Creta,2018,Petrol,Automatic,Second Owner,33815.0,Dealer,16.8,1497,5,1350000.0,8,4226.88,299.4
Renault,Duster,2017,Diesel,Manual,Third Owner,41591.0,Dealer,20.0,1498,5,999000.0,9,4621.22,299.6
Renault,Duster,2018,Diesel,Automatic,Second Owner,82000.0,Dealer,20.0,1498,5,795000.0,8,10250.0,299.6
Maruti,Alto K10,2019,Petrol,Manual,Second Owner,44288.0,Dealer,24.1,998,5,345000.0,7,6326.86,199.6
Maruti,S-Presso,2020,Petrol,Manual,Second Owner,7082.0,Dealer,20.8,1197,5,455000.0,6,1180.33,239.4
Mahindra,Scorpio,2015,Diesel,Manual,Third Owner,36624.0,Dealer,15.1,2179,7,929000.0,11,3329.45,311.29
Maruti,Ritz,2014,Petrol,Manual,Third Owner,51000.0,Dealer,18.5,1197,5,390000.0,12,4250.0,239.4
Ford,Aspire,2017,Petrol,Manual,Third Owner,24954.0,Dealer,16.0,1497,5,550000.0,9,2772.67,299.4
Jeep,Compass,2017,Diesel,Manual,Third Owner,54441.0,Dealer,14.9,1956,5,1224000.0,9,6049.0,391.2
Maruti,Alto K10,2012,Petrol,Manual,Fourth & Above Owner,34579.0,Dealer,24.1,998,5,199000.0,14,2469.93,199.6
Maruti,Wagon R,2020,Cng,Manual,Second Owner,23000.0,Dealer,21.5,998,5,615000.0,6,3833.33,199.6
Hyundai,Creta,2018,Petrol,Automatic,Second Owner,35000.0,Dealer,16.8,1497,5,1350000.0,8,4375.0,299.4
Mercedes-Benz,Amg,2021,Petrol,Automatic,Second Owner,1700.0,Dealer,13.8,1991,5,5200000.0,5,340.0,398.2
Volkswagen,Ameo,2016,Diesel,Automatic,Third Owner,30000.0,Dealer,19.0,1498,5,515000.0,10,3000.0,299.6
Maruti,Ciaz,2020,Petrol,Automatic,Second Owner,11140.0,Dealer,20.7,1373,5,1063000.0,6,1856.67,274.6
Tata,Safari,2021,Diesel,Manual,Second Owner,19075.0,Dealer,14.1,1956,7,2349000.0,5,3815.0,279.43
Mercedes-Benz,E Class,2014,Diesel,Automatic,Third Owner,114686.0,Dealer,13.8,1991,5,1790000.0,12,9557.17,398.2
Ford,Figo,2019,Petrol,Automatic,Second Owner,38603.0,Dealer,16.0,1497,5,650000.0,7,5514.71,299.4
Maruti,Sx4,2010,Petrol,Manual,Fourth & Above Owner,67860.0,Dealer,16.5,1586,5,245000.0,16,4241.25,317.2
Maruti,Alto K10,2018,Petrol,Manual,Second Owner,40510.0,Dealer,24.1,998,5,336000.0,8,5063.75,199.6
Jaguar,Xe,2017,Petrol,Automatic,Third Owner,21000.0,Dealer,13.0,1999,5,2400000.0,9,2333.33,399.8
Hyundai,Eon,2014,Petrol,Manual,Third Owner,28104.0,Dealer,21.1,814,5,329000.0,12,2342.0,162.8
Mercedes-Benz,C Class,2020,Diesel,Automatic,Second Owner,23400.0,Dealer,13.8,1991,5,4900000.0,6,3900.0,398.2
Hyundai,Elite I20,2019,Petrol,Manual,Second Owner,32000.0,Dealer,18.3,1197,5,775000.0,7,4571.43,239.4
Hyundai,Creta,2015,Petrol,Manual,Third Owner,58289.0,Dealer,16.8,1497,5,790000.0,11,5299.0,299.4
Hyundai,Venue,2019,Petrol,Automatic,Second Owner,11457.0,Dealer,18.3,1197,5,1145000.0,7,1636.71,239.4
Tata,Nexon,2022,Electric,Automatic,First Owner,5000.0,Dealer,0.0,0,5,1525000.0,4,1250.0,0.0
Honda,Amaze,2016,Petrol,Manual,Third Owner,73699.0,Dealer,18.6,1199,5,650000.0,10,7369.9,239.8
Hyundai,Elite I20,2015,Petrol,Manual,Third Owner,68766.0,Dealer,18.3,1197,5,525000.0,11,6251.45,239.4
Honda,Wr,2017,Petrol,Manual,Third Owner,30902.0,Dealer,17.8,1497,5,695000.0,9,3433.56,299.4
Honda,City,2015,Petrol,Automatic,Third Owner,66684.0,Dealer,17.4,1497,5,735000.0,11,6062.18,299.4
Toyota,Urban,2021,Petrol,Manual,Second Owner,8134.0,Dealer,14.5,1496,5,985000.0,5,1626.8,299.2
Hyundai,Venue,2021,Petrol,Manual,Second Owner,24432.0,Dealer,18.3,1197,5,964000.0,5,4886.4,239.4
Hyundai,I10,2011,Petrol,Manual,Fourth & Above Owner,58734.0,Dealer,19.8,1086,5,286000.0,15,3915.6,217.2
Hyundai,I10,2013,Petrol,Manual,Fourth & Above Owner,15780.0,Dealer,19.8,1086,5,325000.0,13,1213.85,217.2
Datsun,Go,2014,Petrol,Manual,Third Owner,44760.0,Dealer,20.6,999,5,265000.0,12,3730.0,199.8
Hyundai,Creta,2021,Petrol,Manual,Second Owner,17000.0,Dealer,16.8,1497,5,1320000.0,5,3400.0,299.4
Hyundai,Creta,2015,Diesel,Manual,Third Owner,117295.0,Dealer,16.8,1497,5,970000.0,11,10663.18,299.4
Hyundai,Eon,2014,Petrol,Manual,Third Owner,62000.0,Dealer,21.1,814,5,250000.0,12,5166.67,162.8
Hyundai,Creta,2019,Diesel,Manual,Second Owner,43300.0,Dealer,16.8,1497,5,1175000.0,7,6185.71,299.4
Honda,Amaze,2020,Petrol,Automatic,Second Owner,15899.0,Dealer,18.6,1199,5,775000.0,6,2649.83,239.8
Mahindra,Alturas,2020,Diesel,Automatic,Second Owner,76187.0,Dealer,15.1,2179,7,2250000.0,6,12697.83,311.29
Hyundai,Elite I20,2015,Petrol,Manual,Third Owner,59194.0,Dealer,18.3,1197,5,521000.0,11,5381.27,239.4
Kia,Seltos,2021,Petrol,Manual,Second Owner,13841.0,Dealer,16.5,1497,5,1667000.0,5,2768.2,299.4
Maruti,Swift,2019,Petrol,Manual,Second Owner,11000.0,Dealer,21.2,1197,5,700000.0,7,1571.43,239.4
Hyundai,Creta,2018,Petrol,Automatic,Second Owner,24128.0,Dealer,16.8,1497,5,1225000.0,8,3016.0,299.4
Volkswagen,Vento,2017,Diesel,Automatic,Third Owner,96710.0,Dealer,19.0,1498,5,814000.0,9,10745.56,299.6
Mahindra,Thar,2020,Diesel,Manual,Second Owner,38500.0,Dealer,15.1,2179,7,1625000.0,6,6416.67,311.29
